Date,Topic,Description,URL
29.11.2018,"Niðurstaða
athugunar á upplýsingakerfum Valitor hf.","
Fjármálaeftirlitið hóf athugun á tilgreindum þáttum varðandi rekstur upplýsingakerfa og notkun upplýsingatækni hjá Valitor hf. í mars 2018. Markmið athugunarinnar var að leggja mat á viðbragðsáætlun félagsins og áætlun um samfelldan rekstur til að tryggja áframhaldandi starfsemi og takmörkun á tjóni ef alvarleg röskun verður á starfsemi þess, sbr. 2. mgr. 78 gr. g laga nr. 161/2002, um fjármálafyrirtæki. Athugunin beindist jafnframt að því að kanna hvort félagið starfaði í samræmi við leiðbeinandi tilmæli nr. 2/2014, um upplýsingakerfi eftirlitsskyldra aðila.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-upplysingakerfum-valitor
2.11.2018,"Niðurstaða um brot Símans hf. á 126. gr. laga
nr. 108/2007","
Hinn 17. október 2018 komst Fjármálaeftirlitið að þeirri niðurstöðu að Síminn hf. hefði brotið gegn 126. gr. laga nr. 108/2007 um verðbréfaviðskipti þegar félagið tilkynnti Fjármálaeftirlitinu ekki samdægurs um viðskipti fruminnherja með hlutabréf í félaginu sem áttu sér stað hinn 1. nóvember 2017 og fruminnherjinn tilkynnti félaginu sama dag. Með hliðsjón af því að ekki var um að ræða viðskipti fruminnherja sem Símanum hf. var skylt að birta opinberlega samkvæmt 127. gr. vvl. og því raskaði síðbúin tilkynning ekki jafnræði fjárfesta á markaðnum, og með hliðsjón af því að tilkynningin barst strax daginn eftir að tilkynningarskyldan varð virk, var ákveðið að gera félaginu ekki stjórnvaldssekt vegna brotsins.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-um-br.-simans-hf.-a-126.-gr.-laga-nr.-108-2007
19.10.2018,"Niðurstaða
athugunar á meðhöndlun kvartana hjá Sparisjóði Suður-Þingeyinga","
Fjármálaeftirlitið hóf í júlí 2018 athugun á
meðhöndlun kvartana hjá Sparisjóði Suður-Þingeyinga. Markmið athugunarinnar var
að skoða sérstaklega hvort framkvæmd sparisjóðsins væri í samræmi við II. kafla
reglna nr. 672/2017 um eðlilega og heilbrigða viðskiptahætti, en þar er fjallað
um samskipti fjármálafyrirtækja við viðskiptavini og meðhöndlun kvartana. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-medhondlun-kvartana-hja-sparisjodi-sudur-thingeyinga
18.10.2018,Niðurstaða athugunar á gjaldeyrisskiptum án skráningar,"

Fjármálaeftirlitið hóf athugun á starfsemi What´s On að Laugavegi 5, í mars 2018, með hliðsjón af því hvort að þar væri starfrækt gjaldeyrisskiptastöð sem væri skráningarskyld hjá stofnuninni í samræmi við 1. mgr. 25. gr. a laga nr. 64/2006 um aðgerðir gegn peningaþvætti og fjármögnun hryðjuverka


",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-gjaldeyrisskiptum-an-skraningar
12.10.2018,"Niðurstaða
könnunar- og matsferlis hjá Íslandsbanka hf.","
Fjármálaeftirlitið
leggur mat á þá áhættuþætti sem felast í starfsemi fjármálafyrirtækis í
könnunar- og matsferli (e. Supervisory Review and Evaluation Process, SREP) og  með hvaða hætti fjármálafyrirtæki meðhöndla
þá í starfseminni, samanber lög nr. 161/2002 um fjármálafyrirtæki. Hjá þeim
fjármálafyrirtækjum sem metin eru kerfislega mikilvæg fer slíkt mat fram
árlega.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-konnunar-og-matsferlis-hja-islandsbanka-hf.
12.10.2018,"Niðurstaða
könnunar- og matsferlis hjá Arion banka hf.","
Fjármálaeftirlitið
leggur mat á áhættuþætti í starfsemi fjármálafyrirtækja í könnunar- og
matsferli (e. Supervisory Review and Evaluation Process, SREP) og með hvaða
hætti fjármálafyrirtæki meðhöndlar þá í starfseminni, samanber lög nr. 161/2002
um fjármálafyrirtæki. Hjá þeim fjármálafyrirtækjum sem metin eru kerfislega
mikilvæg fer slíkt mat fram árlega.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-konnunar-og-matsferlis-hja-arion-banka-hf.
12.10.2018,"Niðurstaða
könnunar- og matsferlis hjá Landsbankanum hf.","
Fjármálaeftirlitið leggur mat á þá áhættuþætti sem
felast í starfsemi fjármálafyrirtækis í könnunar- og matsferli (e. Supervisory
Review and Evaluation Process, SREP) og 
með hvaða hætti fjármálafyrirtæki meðhöndla þá í starfseminni,
samanber lög nr. 161/2002 um fjármálafyrirtæki. Hjá þeim fjármálafyrirtækjum
sem metin eru kerfislega mikilvæg fer slíkt mat fram árlega. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-konnunar-og-matsferlis-hja-landsbankanum-hf.
2.10.2018,"Niðurstaða
athugunar á umgjörð áhættustýringar hjá Lífeyrissjóði verzlunarmanna","
Fjármálaeftirlitið hóf athugun á umgjörð áhættustýringar hjá Lífeyrissjóði
verzlunarmanna í febrúar 2018, en lífeyrissjóðir sæta eftirliti
Fjármálaeftirlitsins samkvæmt IX. kafla laga nr. 129/1997 um skyldutryggingu
lífeyrisréttinda og starfsemi lífeyrissjóða.  

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umgjord-ahaettustyringar-hja-lifeyrissjodi-verzlunarmanna
2.10.2018,"Niðurstaða
athugunar á umgjörð áhættustýringar hjá Íslenska lífeyrissjóðnum","
Fjármálaeftirlitið hóf athugun á umgjörð áhættustýringar hjá Íslenska
lífeyrissjóðnum í febrúar 2018, en lífeyrissjóðir sæta eftirliti
Fjármálaeftirlitsins samkvæmt IX. kafla laga nr. 129/1997 um skyldutryggingu
lífeyrisréttinda og starfsemi lífeyrissjóða.  

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umgjord-ahaettustyringar-hja-islenska-lifeyrissjodnum
2.10.2018,"Niðurstaða
athugunar á umgjörð áhættustýringar hjá Gildi lífeyrissjóði","
Fjármálaeftirlitið hóf athugun á umgjörð áhættustýringar hjá Gildi
lífeyrissjóði í febrúar 2018, en lífeyrissjóðir sæta eftirliti
Fjármálaeftirlitsins samkvæmt IX. kafla laga nr. 129/1997 um skyldutryggingu
lífeyrisréttinda og starfsemi lífeyrissjóða.  

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umgjord-ahaettustyringar-hja-gildi-lifeyrissjodi
2.10.2018,"Niðurstaða
athugunar á umgjörð áhættustýringar hjá Frjálsa lífeyrissjóðnum","
Fjármálaeftirlitið hóf athugun á umgjörð áhættustýringar hjá Frjálsa
lífeyrissjóðnum í febrúar 2018, en lífeyrissjóðir sæta eftirliti
Fjármálaeftirlitsins samkvæmt IX. kafla laga nr. 129/1997 um skyldutryggingu
lífeyrisréttinda og starfsemi lífeyrissjóða.  

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umgjord-ahaettustyringar-hja-frjalsa-lifeyrissjodnum
2.10.2018,"Niðurstaða
athugunar á umgjörð áhættustýringar hjá Birtu lífeyrissjóði","
Fjármálaeftirlitið hóf athugun á umgjörð áhættustýringar hjá Birtu
lífeyrissjóði í febrúar 2018, en lífeyrissjóðir sæta eftirliti
Fjármálaeftirlitsins samkvæmt IX. kafla laga nr. 129/1997 um skyldutryggingu
lífeyrisréttinda og starfsemi lífeyrissjóða.  

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-umgjord-ahaettustyringar-hja-birtu-lifeyrissjodi
28.9.2018,"Niðurstaða
athugunar á upplýsingakerfi Borgunar hf.","
Fjármálaeftirlitið hóf athugun á tilgreindum þáttum varðandi rekstur upplýsingakerfa og notkun upplýsingatækni hjá Borgun hf. í maí 2018. Meginmarkmið athugunarinnar var að leggja mat á viðbragðsáætlun félagsins og áætlun um samfelldan rekstur til að tryggja áframhaldandi starfsemi og takmörkun á tjóni ef alvarleg röskun verður á starfsemi fyrirtækisins, sbr. 2. mgr. 78 gr. g laga nr. 161/2002, um fjármálafyrirtæki. Athugunin beindist jafnframt að því að kanna hvort að félagið starfaði í samræmi við leiðbeinandi tilmæli nr. 2/2014, um upplýsingakerfi eftirlitsskyldra aðila. Í því skyni var farið yfir verklagsreglur, vinnulýsingar, viðbúnaðaráætlanir, fundargerðir stjórnar félagsins og fleiri gögn.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-upplysingakerfi-borgunar
19.9.2018,"Niðurstaða athugunar á meðhöndlun
kvartana hjá Arion banka hf., Íslandsbanka hf. og Landsbankanum hf.","
Fjármálaeftirlitið hóf í júlí 2018 athugun á
meðhöndlun kvartana hjá ofangreindum bönkum. Markmið athugunarinnar var að
skoða sérstaklega hvort framkvæmdin væri í samræmi við II. kafla reglna nr. 672/2017
um eðlilega og heilbrigða viðskiptahætti en þar er fjallað um samskipti
fjármálafyrirtækja við viðskiptavini og meðhöndlun kvartana. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-medhondlun-kvartana-hja-arion-banka-hf.-islandsbanka-hf.-og-landsbankanum-hf.
14.9.2018,"Niðurstaða athugunar á útlánum til lögaðila
hjá Íbúðalánasjóði","
Fjármálaeftirlitið hóf athugun á útlánum til
lögaðila hjá Íbúðalánasjóði fyrr á árinu, en Íbúðalánasjóður sætir eftirliti
Fjármálaeftirlitsins samkvæmt 11. gr. d. laga nr. 44/1998 um húsnæðismál. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-utlanum-til-logadila-hja-ibudalanasjodi
7.9.2018,"Niðurstaða
athugunar á tilteknum þáttum í áhættustýringu Íbúðalánasjóðs","
Fjármálaeftirlitið hóf athugun á tilteknum þáttum
áhættustýringar hjá Íbúðalánasjóði fyrr á árinu, en Íbúðalánasjóður sætir
eftirliti Fjármálaeftirlitsins samkvæmt 11. gr. d. laga nr. 44/1998 um
húsnæðismál. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-tilteknum-thattum-i-ahaettustyringu-ibudalanasjods
31.8.2018,"Samkomulag um sátt vegna brots Vátryggingafélags Íslands hf. á 1.
mgr. 87. gr. laga nr. 108/2007 um verðbréfaviðskipti","
Hinn 30. maí 2018 gerðu Fjármálaeftirlitið og Vátryggingafélag Íslands hf. með sér samkomulag um að ljúka með sátt máli vegna brots á 1. mgr. 87. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/samkomulag-um-satt-vegna-brots-vatryggingafelags-islands-hf.-a-1.-mgr.-87.-gr.-laga-nr.-108-2007
21.8.2018,"Niðurstaða athugunar Fjármálaeftirlitsins á
viðskiptaháttum Tryggingar og ráðgjafar ehf. í tengslum við sölu á
vátryggingarafurðum NOVIS Insurance Company Inc.","
Fjármálaeftirlitið hóf þann 5. júní sl. í
kjölfar þriggja ábendinga frá neytendum, athugun á viðskiptaháttum Tryggingar
og ráðgjafar ehf. í tengslum við sölu á vátryggingarafurðum NOVIS Insurance
Company Inc. Markmið athugunarinnar var að kanna hvort kynning, markaðssetning
og upplýsingagjöf til neytenda væri í samræmi við lög nr. 32/2005, um miðlun
vátrygginga, lög nr. 30/2004, um vátryggingasamninga og einnig reglur nr.
673/2017 um eðlilega og heilbrigða viðskiptahætti vátryggingafélaga. Niðurstöður
lágu fyrir í ágúst 2018. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-fjarmalaeftirlitsins-a-vidskiptahattum-tryggingar-og-radgjafar-ehf.
20.8.2018,"Niðurstaða athugunar á tilkynningum Gamma Capital
Management hf. til Fjármálaeftirlitsins um hreinar skortstöður","
Fjármálaeftirlitið hóf í febrúar 2018 athugun á tilkynningum Gamma Capital Management hf. (Gamma/félagsins) til Fjármálaeftirlitsins um hreinar skortstöður í hlutabréfum á grundvelli reglugerðar Evrópuþingsins og ráðsins (ESB) nr. 236/2012 um skortsölu og tiltekna þætti skuldatrygginga (hér eftir skortsölureglugerðin/reglugerðin) sem tók gildi hér á landi með lögum nr. 55/2017 um skortsölu og skuldatryggingar. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-tilkynningum-gamma-capital-management-hf.-til-fjarmalaeftirlitsins-um-hreinar-skortstodur
3.7.2018,"Samkomulag um sátt vegna brots Stapa lífeyrissjóðs
á 1. mgr. 86. gr. laga nr. 108/2007 um verðbréfaviðskipti","
Hinn 9. maí 2018 gerðu Fjármálaeftirlitið og Stapi lífeyrissjóður, hér eftir nefndur málsaðili, með sér samkomulag um að ljúka með sátt máli vegna brots á 1. mgr. 86. gr. laga nr. 108/2007 um verðbréfaviðskipti (vvl.).

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/samkomulag-um-satt-vegna-brots-stapa-lifeyrissjods
25.6.2018,"Niðurstaða
athugunar á aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka hjá
sparisjóðunum","
Fjármálaeftirlitið hóf athugun á aðgerðum gegn peningaþvætti og fjármögnun
hryðjuverka í október 2017. Athugunin beindist að öllum starfandi sparisjóðum,
þ.e. Sparisjóði Austurlands hf., Sparisjóði Höfðhverfinga ses., Sparisjóði
Strandamanna ses. og Sparisjóði Suður-Þingeyinga ses. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-adgerdum-gegn-peningathvaetti-og-fjarmognun-hrydjuverka-hja-sparisjodunum
24.5.2018,"Niðurstaða
athugunar á ferli við uppgreiðslu fasteignalána hjá nokkrum eftirlitsskyldum
aðilum","
Fjármálaeftirlitið hóf í febrúar 2018 athugun á því hvernig vinnuferli við uppgreiðslu fasteignalána er háttað hjá Arion banka hf., Íslandsbanka hf., Landsbankanum hf., Íbúðalánasjóði, BRÚ lífeyrissjóði, Gildi lífeyrissjóði, Lífeyrissjóði starfsmanna ríkisins og Stapa lífeyrissjóði. Markmið athugunarinnar var að skoða sérstaklega hvort starfsemi framangreindra aðila að þessu leyti væri í samræmi við eðlilega og heilbrigða viðskiptahætti, sbr. 1. mgr. 8. gr. laga nr. 87/1998 um opinbert eftirlit með fjármálastarfsemi. Einnig hvort ofangreindir viðskiptabankar uppfylltu að þessu leyti skilyrði 19. gr. laga nr. 161/2002 um fjármálafyrirtæki en þar kemur fram að fjármálafyrirtæki skuli starfa í samræmi við eðlilega og heilbrigða viðskiptahætti og venjur á fjármálamarkaði. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-ferli-vid-uppgreidslu-fasteignalana
15.5.2018,"Niðurstaða
athugunar á aðgerðum gegn peningaþvætti og fjármögnun hryðjuverka hjá
Kortaþjónustunni hf.","
Fjármálaeftirlitið hóf athugun á aðgerðum gegn peningaþvætti og fjármögnun
hryðjuverka hjá Kortaþjónustunni hf. með bréfi dagsettu 19. apríl 2017.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-adgerdum-gegn-peningathvaetti-og-fjarmognun-hrydjuverka-hja-kortathjonustunni-hf.
8.5.2018,"Stjórnvaldssekt
vegna brota Arev verðbréfafyrirtækis hf. gegn 5. og 6. gr. laga nr. 108/2007 og
6. gr. reglugerðar nr. 995/2007, sem og 142. gr. laganna","
Hinn 17. apríl 2018 tók stjórn Fjármálaeftirlitsins þá ákvörðun að leggja stjórnvaldssekt að fjárhæð 5.700.000 krónur á Arev verðbréfafyrirtæki hf. (Arev, félagið) vegna:

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/stjornvaldssekt-vegna-brota-arev-verdbrefafyrirtaekis-hf.-
3.5.2018,"Niðurstaða
athugunar á tilgreindum þáttum áhættustýringar hjá Stefni hf.","
Fjármálaeftirlitið hóf athugun á tilgreindum þáttum
áhættustýringar hjá Stefni hf., sem hefur starfsleyfi sem rekstrarfélag
verðbréfasjóða, í október 2017. Markmið athugunarinnar var meðal annars að fá
yfirsýn yfir verklag félagsins og ferla varðandi ákvarðanatöku við
fjárfestingar og leggja mat á fyrirkomulag og virkni innra eftirlits og áhættustýringar,
með tilliti til laga nr. 128/2011, um verðbréfasjóði, fjárfestingarsjóði og
fagfjárfestasjóði og reglugerðar nr. 471/2014 um skipulagskröfur
rekstrarfélaga.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-tilgreindum-thattum-ahaettustyringar-hja-stefni-hf
10.4.2018,"Niðurstaða athugunar
á ferli fjárfestingar Frjálsa lífeyrissjóðsins í Sameinuðu sílikoni hf.","
Fjármálaeftirlitið hóf athugun á ferli fjárfestingar Frjálsa lífeyrissjóðsins í Sameinuðu sílikoni hf. síðastliðið haust, en lífeyrissjóðurinn útvistar starfsemi sinni að öllu leyti til Arion banka hf. Ítarleg upplýsinga- og gagnaöflun fór fram af hálfu stofnunarinnar í því skyni að varpa ljósi á fjárfestingarferlið og þær ákvarðanir sem sjóðurinn tók í tengslum við fjárfestingu í félaginu. Niðurstaða athugunarinnar lá fyrir í mars 2018.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-ferli-fjarfestingar-frjalsa-lifeyrisjodsins-i-sameinudu-silikoni-hf
6.4.2018,"Samkomulag um sátt vegna brots Origo hf. á 1.
mgr. 122. gr. laga nr. 108/2007 um verðbréfaviðskipti","
Hinn 13.2.2018 gerðu Fjármálaeftirlitið og Origo hf., hér eftir nefndur málsaðili, með sér samkomulag um að ljúka með sátt máli vegna brots á 1. mgr. 122. gr. laga nr. 108/2007 um verðbréfaviðskipti.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/samkomulag-um-satt-vegna-brots-origo-hf
5.4.2018,Niðurstaða athugunar á aukagreiðslum Landsbankans hf. til starfsmanna,"
Fjármálaeftirlitið
hefur haft til athugunar hvort Landsbankinn hf. hafi brotið gegn 57. gr. a laga
nr. 161/2002, um fjármálafyrirtæki (fftl.), og 3. gr. reglna nr. 700/2011 og 3.
gr. reglna nr. 388/2016, um kaupaukakerfi fjármálafyrirtækja samkvæmt lögum um
fjármálafyrirtæki, með því að hafa á árunum 2014 til 2016 greitt hluta af
starfsmönnum sínum aukagreiðslur sem komu til viðbótar föstum launum þeirra án
þess að það hafi verið gert á grundvelli kaupaukakerfis. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-aukagreidslum-landsbankans-hf-til-starfsmanna
5.4.2018,"Niðurstaða athugunar á
aukagreiðslum Landsbréfa hf. til starfsmanna","
Fjármálaeftirlitið
hefur haft til athugunar hvort Landsbréf hf. hafi brotið gegn 57. gr. a laga
nr. 161/2002, um fjármálafyrirtæki, 3. gr. reglna nr. 700/2011 og 3. gr. reglna
nr. 388/2016, með því að hafa á árunum 2012-2016 greitt tilteknum starfsmönnum
aukagreiðslur sem komu til viðbótar föstum launum þeirra án þess að það hafi
verið gert á grundvelli kaupaukakerfis. 

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/nidurstada-athugunar-a-aukagreidslum-landsbrefa-hf-til-starfsmanna
22.2.2018,Samkomulag um sátt vegna brots á 1. mgr. 87. gr. laga nr. 108/2007 um verðbréfaviðskipti,"
Hinn
3. janúar 2018 gerðu Fjármálaeftirlitið og Hagar hf. með sér samkomulag um að
ljúka með sátt máli vegna brots á 1. mgr. 87. gr. laga nr. 108/2007 um
verðbréfaviðskipti.

",https://www.fme.is/utgefid-efni/frettir-og-tilkynningar/gagnsaeistilkynningar/samkomulag-um-satt-vegna-brots-a-1-mgr-87-gr-laga-nr-108-2007-um-verdbrefavidskipti
